NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,1.12
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,1.19
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,1.36
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,1.38
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,1.42
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,2.1
1,0,0,0,0,1,1,0,0,1,0,1,1,22,8,0,2.19
1,0,1,0,0,1,1,0,0,1,0,1,1,44,8,0,2.34
1,0,1,1,1,0,0,0,0,1,0,1,0,22,320,0,3.28
1,0,0,1,0,0,0,0,1,0,0,0,0,22,160,0,3.58
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,3.81
0,1,0,0,0,0,0,1,0,0,0,1,0,44,160,0,3.87
0,0,1,0,0,0,0,1,0,0,0,0,1,44,160,0,5.67
0,0,0,0,0,0,0,0,0,0,1,0,1,48,8,0,5.7
0,0,0,0,0,1,0,0,1,0,1,0,1,8,8,1,9.622228832592208
0,1,0,1,1,0,0,0,0,0,0,0,0,8,8,2,9.62264019767381
1,0,0,0,0,1,1,0,0,1,1,1,1,22,8,0,9.622852189651036
1,1,1,0,0,1,1,0,0,1,0,1,1,8,160,0,9.622922533993188
1,0,1,1,0,0,0,1,0,0,0,0,0,22,160,0,9.623195727539175
0,0,0,0,0,0,0,0,0,1,1,0,1,8,8,1,9.623345719349045
