encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.072727,1
1,0,0,0,0,0,1,0,1,0,0,2.33,1
0,0,0,0,0,1,0,0,1,0,0,1.966667,1
0,0,0,1,0,0,0,1,1,0,0,2.033333,1
0,0,0,0,0,0,1,0,1,0,0,1.74,1
0,0,0,0,0,1,0,0,0,1,0,2.32,1
1,0,0,0,1,0,0,0,1,0,0,1.8875,1
0,0,0,0,1,0,0,0,0,0,0,1.233333,1
1,0,0,0,1,0,0,1,0,0,1,0.8,1
0,0,1,0,0,0,0,1,1,0,0,0.8,0
0,0,0,0,1,0,0,0,0,1,0,2.2,1
0,0,0,0,0,1,0,1,0,1,0,1.55,1
0,0,0,0,1,0,0,0,1,0,0,1.55,1
0,1,0,0,1,0,0,0,0,0,0,1.833333,1
0,0,0,0,0,1,0,0,0,0,0,2.0,1
0,1,0,0,0,1,0,0,0,0,0,1.725,1
0,1,0,0,1,0,0,0,1,0,1,1.875,1
1,0,0,0,1,0,0,0,1,0,1,1.35,1
0,0,0,0,0,1,0,1,0,0,0,1.3,1
0,0,0,0,1,0,0,0,1,0,1,1.4,1
1,1,0,0,0,1,0,0,0,0,0,1.4,1
