encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.977273,1
0,1,0,0,1,0,0,1,1,1,0,2.091667,1
0,0,0,0,0,1,0,0,1,0,0,1.619048,1
1,0,0,0,0,0,1,0,1,0,0,2.025641,1
0,1,1,0,0,0,0,1,0,0,0,1.787037,1
0,1,0,0,1,0,0,0,1,0,1,2.485294,1
1,0,0,1,0,0,0,0,1,1,0,1.574074,1
1,1,0,0,1,0,0,0,1,0,1,0.75,0
0,0,1,0,0,0,0,1,1,1,0,1.458333,1
0,0,1,0,0,0,0,0,1,0,0,0.75,0
0,1,0,0,1,0,0,1,1,1,1,1.444444,0
0,0,0,0,0,0,1,0,1,0,0,1.783333,1
0,1,0,0,1,0,0,0,0,0,0,1.208333,0
0,0,0,0,1,0,0,0,1,0,0,1.708333,1
1,0,0,0,1,0,0,0,1,0,1,2.116667,1
0,0,0,0,1,0,0,0,1,0,1,1.444444,1
0,1,0,0,1,0,0,1,1,0,1,1.638889,1
1,1,0,1,0,0,0,0,0,0,0,1.895833,1
0,1,0,0,0,1,0,0,0,0,0,1.888889,1
1,1,0,0,1,0,0,0,0,0,1,1.666667,1
0,0,0,0,0,1,0,0,0,0,0,1.666667,1
1,1,0,0,1,0,0,0,0,1,0,1.25,0
1,1,0,0,0,1,0,0,0,0,0,1.75,1
0,1,0,0,1,0,0,0,0,0,1,1.916667,1
0,0,0,0,0,1,0,0,0,1,0,1.916667,1
