NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,1,1,0,0,0,1,0,1,0,8,8,0,2.708333,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.642857,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.642857,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.1,1
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,1.0,1
1,0,1,0,0,1,0,0,1,1,0,1,1,22,8,0,1.0,1
1,1,1,0,0,1,0,1,0,1,0,1,0,44,320,0,1.0,1
1,0,0,1,1,0,0,0,0,1,0,1,0,44,8,0,1.0,1
0,0,0,1,0,1,0,0,0,0,1,0,0,44,320,0,1.0,1
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,1.0,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.416667,1
1,0,0,1,0,0,1,0,0,1,0,0,0,8,8,0,2.416667,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,2.0,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,2.0,1
