encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.406417,1
1,1,0,1,0,0,0,0,0,0,0,2.041322,1
1,0,1,0,0,0,0,0,0,1,0,2.209091,1
0,1,0,1,0,0,0,1,1,1,0,1.444444,1
0,1,0,1,0,0,0,1,0,0,0,2.166667,1
0,0,0,0,1,0,0,1,0,0,1,2.090909,1
0,1,0,1,0,0,0,1,0,1,0,1.181818,1
0,1,0,0,0,1,0,0,1,0,0,1.181818,1
1,0,0,0,1,0,0,1,0,0,1,1.181818,1
1,1,0,1,0,0,0,1,1,1,0,1.181818,1
1,1,0,0,0,1,0,0,0,0,0,1.818182,1
0,1,0,0,1,0,0,1,1,0,1,1.818182,1
0,0,0,0,0,1,0,1,1,1,0,1.136364,0
1,0,0,1,0,0,0,1,0,1,0,2.0,1
0,0,0,0,0,1,0,0,0,0,0,1.818182,1
0,0,0,0,1,0,0,0,0,1,0,2.015152,1
0,0,0,0,0,1,0,0,0,1,0,1.977273,1
1,1,1,0,0,0,0,0,0,1,0,1.909091,1
0,0,0,0,1,0,0,0,1,0,0,1.090909,0
0,0,0,0,1,0,0,0,0,0,0,1.363636,1
0,1,0,0,1,0,0,0,0,0,0,1.818182,1
0,0,0,0,0,1,0,0,1,0,0,1.363636,1
