NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,0.92
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,0.96
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,1.27
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,1.36
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,1.37
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,1.37
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,1.65
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,1.66
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,1.66
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,1.74
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,1.82
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,2.0
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,2.0
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,2.04
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,2.04
0,0,0,0,1,1,0,0,0,0,0,0,1,8,8,0,2.15
0,0,0,0,1,1,0,0,0,0,0,0,1,8,8,0,2.15
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,2.81
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,2.81
0,0,1,1,0,0,0,0,1,0,0,1,0,22,8,1,2.86
