encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.480803,1
1,1,0,0,0,1,0,1,0,0,0,1.69332,1
0,0,0,1,0,0,0,1,1,1,0,1.392578,1
1,0,1,0,0,0,0,0,0,1,0,2.493327,1
0,1,1,0,0,0,0,1,0,0,0,2.548144,1
0,0,1,0,0,0,0,1,1,1,0,1.906662,1
0,0,0,0,0,1,0,1,1,1,0,2.022222,1
0,1,1,0,0,0,0,1,0,1,0,1.066622,0
1,1,1,0,0,0,0,0,1,0,0,1.066622,0
0,0,1,0,0,0,0,1,0,1,0,1.066622,0
1,0,0,0,1,0,0,0,1,0,0,1.699978,1
0,1,0,1,0,0,0,1,1,1,0,2.300019,1
0,0,0,0,1,0,0,0,1,0,1,1.93335,1
0,1,0,0,1,0,0,0,1,0,1,2.277794,1
1,1,0,0,1,0,0,0,0,1,0,2.148167,1
1,0,0,0,0,0,1,1,0,0,0,1.866678,1
1,0,1,0,0,0,0,0,1,0,0,1.637022,1
1,1,0,0,0,1,0,0,0,0,0,2.177784,1
0,1,0,0,1,0,0,1,1,1,0,2.022233,1
0,0,0,0,0,1,0,0,0,1,0,2.194444,1
0,1,0,0,1,0,0,1,1,0,1,2.233344,1
0,0,0,0,1,0,0,0,1,0,0,1.488878,1
1,1,1,0,0,0,0,0,0,1,0,1.866711,1
