auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,1,1,0,0,0,1,0,1.044467,0
1,0,0,1,1,0,0,0,0,0,1,1,1.125933,0
1,1,1,0,0,0,1,1,0,1,1,1,1.211133,0
1,1,0,1,1,0,0,0,0,1,1,0,1.211133,0
1,0,1,0,0,0,1,1,0,0,1,1,1.4578,1
1,1,0,0,0,0,0,1,0,1,0,1,2.055567,1
1,0,0,0,1,1,1,1,1,0,0,0,0.8222,0
1,1,1,1,0,1,1,1,0,1,0,1,1.27775,0
1,1,1,1,0,1,1,1,0,1,0,0,1.27775,0
1,0,0,0,1,0,0,1,1,1,0,0,0.8222,0
1,0,0,0,0,0,1,0,0,0,1,1,1.0778,0
0,0,0,0,0,0,1,0,0,0,1,0,1.0778,0
1,0,0,0,0,0,0,1,0,0,1,0,1.0778,0
1,0,0,0,1,0,0,1,0,0,1,0,1.0778,0
1,0,0,0,0,0,1,0,0,1,1,0,1.3667,0
1,0,1,0,0,0,0,0,0,0,1,1,1.3667,0
1,1,0,1,0,0,0,0,0,0,0,1,1.1556,0
1,1,0,0,0,0,0,1,0,1,1,1,1.6778,1
1,1,0,1,1,0,0,0,0,0,0,1,1.1556,0
1,1,0,0,1,0,0,0,0,0,1,1,1.6778,1
1,0,1,1,0,0,0,1,0,1,0,1,1.1556,0
1,0,0,0,0,0,0,0,0,0,0,1,0.8556,0
1,0,0,0,0,0,1,0,0,0,0,1,0.8556,0
0,0,0,0,1,0,0,0,0,1,0,0,1.1556,0
1,0,0,0,1,0,0,0,0,0,0,1,0.8556,0
1,0,0,0,0,1,1,0,0,1,1,0,0.8556,0
1,0,0,0,0,1,1,0,0,0,1,1,1.54445,1
1,0,1,0,0,1,0,0,0,0,1,0,0.8556,0
0,0,0,0,0,1,1,0,0,0,1,1,1.41115,0
1,0,0,0,0,0,0,0,0,0,1,1,1.1556,0
0,0,0,0,0,0,1,0,0,0,1,1,1.1556,0
0,0,0,0,1,0,0,0,0,0,1,1,1.41115,0
1,1,1,1,1,1,1,1,0,1,0,1,1.0333,0
1,1,1,1,0,1,1,1,0,1,1,0,1.0333,0
1,1,1,0,0,1,1,1,0,1,0,0,1.0333,0
1,1,1,1,1,1,1,1,1,1,0,1,1.0333,0
1,1,1,1,1,1,1,1,1,0,0,1,1.0333,0
1,1,0,1,1,1,1,1,1,1,0,0,1.0333,0
0,1,0,0,0,1,0,1,1,0,0,0,1.0333,0
1,1,1,0,1,1,1,1,1,1,1,0,1.0333,0
1,1,1,0,0,0,0,1,0,1,0,1,1.9,1
1,1,1,0,0,0,0,0,0,0,0,1,1.6,1
1,1,0,1,1,0,0,0,0,1,1,1,1.6,1
1,1,0,0,0,0,0,1,0,1,0,0,1.9,1
1,1,0,1,0,0,0,0,0,0,1,1,1.6,1
1,1,0,0,0,0,1,1,0,1,0,1,1.6,1
0,0,0,0,0,0,1,1,0,0,1,0,1.1667,0
0,0,1,0,0,0,1,1,0,0,1,0,1.1667,0
0,0,0,0,0,1,1,1,0,1,1,1,1.1667,0
0,0,0,0,0,1,0,0,0,0,0,0,1.1667,0
0,0,0,1,0,1,0,0,0,0,1,0,1.1667,0
0,1,0,0,0,1,0,0,0,0,1,0,1.1667,0
0,1,0,0,0,1,1,1,0,1,0,0,1.1667,0
0,1,0,0,0,1,0,0,0,1,0,0,1.1667,0
0,1,1,1,0,0,0,1,0,1,0,1,1.8,1
1,0,0,1,0,0,0,1,0,1,0,1,1.8,1
1,1,0,0,0,0,0,0,0,1,0,0,1.8,1
1,0,0,1,0,0,1,0,0,1,0,1,1.8,1
1,0,0,0,0,0,0,0,0,1,0,1,1.76665,1
1,1,0,0,0,0,0,1,0,0,0,0,1.8,1
1,0,1,0,0,0,0,1,0,1,0,0,1.76665,1
0,0,0,0,0,0,0,0,0,1,0,0,1.4333,0
1,0,0,0,0,0,0,1,0,1,0,0,1.4333,0
1,0,0,0,0,0,0,0,0,0,0,0,1.4333,0
0,0,0,0,0,0,0,0,0,1,0,1,1.4333,0
0,0,0,0,0,0,0,1,0,1,0,0,1.4333,0
1,0,0,0,0,0,0,0,0,1,0,0,1.4333,1
1,0,0,0,1,0,0,1,0,1,0,0,1.4333,1
