NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.54108,1
0,0,1,1,0,0,0,0,0,0,1,0,0,8,320,0,2.86222,1
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,0,2.005533,1
0,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,1.918533,1
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,1.3444,1
0,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.3444,1
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.3444,1
0,0,1,0,0,1,0,0,1,0,0,1,1,22,8,0,1.3444,1
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,2,1.3444,1
0,1,0,0,0,0,0,0,0,1,1,0,0,44,320,0,1.3444,1
0,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.587033,1
0,0,1,1,0,0,0,0,1,0,0,0,0,8,8,1,2.587033,1
1,0,0,0,0,1,0,0,1,1,0,1,1,8,8,0,2.587033,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.587033,1
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,1.7056,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,1.7056,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,2.27775,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.0944,1
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,2.0944,1
