encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,0,1,0,1,6.21
1,1,0,0,0,1,0,0,0,0,0,6.24
1,0,0,0,0,0,1,0,0,1,0,6.29
0,0,0,0,1,0,0,0,0,0,0,6.48
0,0,0,0,0,1,0,1,0,0,0,6.55
0,1,0,0,1,0,0,0,0,0,0,6.47
1,1,0,0,1,0,0,0,1,0,1,6.48
1,1,0,0,1,0,0,0,0,0,1,6.33
0,0,0,0,1,0,0,0,1,0,1,6.32
0,0,0,0,0,1,0,0,1,0,0,6.19
1,1,0,0,1,0,0,1,1,0,0,9.43
1,1,0,0,1,0,0,0,0,0,0,6.25
0,0,0,0,0,0,1,0,1,0,0,6.2
0,1,0,0,1,0,0,1,0,1,0,9.77
1,0,0,0,1,0,0,0,1,0,1,6.29
1,0,0,1,0,0,0,0,1,1,0,6.21
1,0,0,0,0,1,0,0,1,0,0,9.77
1,0,0,0,0,0,1,0,1,0,0,5.28
1,0,0,0,1,0,0,0,1,0,0,5.28
0,1,0,0,0,1,0,1,0,1,0,9.16
1,0,1,1,1,0,1,1,1,1,0,163.82164437326244
1,1,1,1,0,1,1,1,1,0,0,163.8281026057832
1,0,0,0,0,1,1,1,0,0,1,163.8255476811242
0,0,1,1,0,1,1,0,0,0,1,163.8260020688808
0,1,0,0,0,1,1,0,0,1,1,163.82651201899802
1,1,0,1,0,1,0,1,0,1,0,163.82603257684173
0,0,1,0,0,1,0,1,0,0,0,163.8274680132301
0,1,1,0,1,1,1,1,0,1,0,163.82769641172715
0,0,0,1,0,0,1,0,1,0,0,163.8257018735572
0,0,1,0,1,1,1,0,0,0,0,163.8265012035577
1,1,0,0,0,0,1,0,0,0,0,6.25
1,1,0,0,0,1,0,0,1,1,0,9.91
1,0,0,0,0,0,1,0,0,0,1,163.82869836719232
0,1,0,0,0,1,0,1,0,0,0,11.78
1,0,1,0,0,0,0,1,0,1,0,11.73
1,0,0,0,1,1,1,0,0,1,0,163.82719658039107
1,0,0,0,0,0,0,0,1,0,0,163.82869050425285
0,0,0,0,0,1,1,0,1,0,0,163.8277067323347
0,1,0,1,0,0,0,0,1,1,0,13.68
1,1,0,0,1,1,0,0,0,0,0,163.82753686578528
1,0,0,1,1,0,0,0,1,0,1,163.82542839513673
1,1,0,0,0,0,0,0,1,1,0,163.82466527588713
0,0,0,0,1,1,0,1,0,1,0,163.82505452611184
1,1,0,0,0,0,0,0,1,0,1,163.82139154771156
1,1,0,0,0,1,1,1,0,0,0,163.82775153935575
0,0,0,1,0,0,0,0,1,1,0,10.02
1,0,1,0,0,0,1,0,1,0,0,163.82609144850022
1,0,0,0,1,0,1,0,1,0,0,163.82455349234542
0,1,0,0,1,0,1,0,1,0,0,163.82582256772525
0,0,0,0,0,0,0,0,1,0,1,163.82582029735636
0,0,0,0,1,1,0,0,0,0,0,163.8289754483073
1,0,0,0,1,0,0,1,0,1,0,130.81
0,1,1,0,0,1,0,0,1,0,0,163.82631018499544
1,1,0,0,0,0,1,1,1,1,0,84.37
0,1,0,0,1,0,0,0,1,0,0,13.11
0,0,0,0,0,0,1,0,1,1,0,116.34
0,0,0,0,0,1,1,0,1,1,0,163.82228151416143
1,0,0,1,0,0,1,1,1,0,0,163.82845902644914
1,0,1,0,1,0,0,0,0,0,1,163.82582542961302
0,0,1,0,0,1,1,0,1,0,0,163.82415011471358
1,1,0,0,0,1,0,0,0,1,0,11.49
1,0,0,0,0,0,0,0,1,1,0,163.82315027618853
1,0,0,0,1,1,0,0,0,0,1,163.82800577379675
1,1,0,0,0,0,1,0,1,0,0,16.14
1,1,0,1,1,0,0,0,1,0,1,163.82571349216698
1,1,0,1,1,0,1,1,0,0,0,163.82302917142002
1,1,0,1,1,0,0,0,1,0,0,163.8287404359553
1,1,0,0,0,1,0,0,1,0,1,163.82359941841392
0,1,0,0,0,1,0,0,1,0,0,8.99
0,1,0,0,0,1,0,0,1,1,0,13.36
0,0,0,1,0,0,1,0,1,1,0,163.8218629753076
1,0,0,1,0,0,0,0,1,0,0,9.37
1,0,0,0,0,1,0,0,0,0,1,163.82586289624095
0,0,1,0,1,0,0,1,1,0,0,163.8267278436852
1,0,0,0,0,1,1,0,1,0,0,163.82465914847316
0,0,0,0,1,0,0,0,1,0,0,6.32
0,0,0,0,1,0,1,0,1,0,1,163.82879188346254
0,0,0,0,0,0,1,0,0,0,1,163.82136251135938
1,1,0,0,1,0,1,1,1,0,1,163.82246764472796
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,1,1,0,0,0,0,0,163.8220828732354
1,1,0,0,1,0,0,0,1,0,0,161.88
0,0,0,0,1,0,0,0,1,1,1,8.69
1,0,0,0,0,0,0,1,0,1,0,163.82256934685788
0,0,0,1,0,1,0,0,1,1,0,163.82480925217476
0,0,0,0,0,0,1,0,1,0,1,163.82148250368698
1,0,0,0,1,1,0,0,1,1,0,163.82334129499364
0,0,0,0,1,0,0,1,1,0,1,6.5
1,0,1,1,0,0,1,0,1,1,0,163.82597619072192
1,0,0,1,1,0,0,0,1,0,0,163.82544659937477
