auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,0,0,0,0,1,0,0,0,0,2.111111,1
1,0,0,0,1,0,0,1,0,1,0,0,1.111111,0
1,0,0,0,1,0,0,0,0,0,0,0,1.222222,0
1,0,0,0,0,0,1,0,0,1,0,0,1.611111,1
1,0,0,0,0,0,0,1,0,1,0,0,1.611111,1
1,1,0,1,1,0,1,0,0,1,0,0,2.194444,1
1,1,1,1,1,0,1,0,0,0,0,0,2.222222,1
1,0,0,0,0,0,0,0,0,0,1,0,1.277778,0
1,0,1,0,0,0,0,1,0,1,0,0,2.111111,1
1,0,0,0,1,0,1,0,0,1,0,0,0.888889,0
0,0,0,0,0,0,1,0,0,0,0,0,1.518519,0
0,0,0,0,0,0,1,0,0,0,0,1,0.555556,0
1,0,0,1,0,0,0,0,0,1,0,0,1.222222,0
1,0,0,0,0,0,1,0,0,1,1,0,0.555556,0
1,0,0,1,0,1,0,0,0,0,1,0,1.0,0
1,0,0,0,0,1,1,0,0,0,1,1,1.0,0
1,0,0,0,0,1,1,0,0,0,1,0,1.0,0
1,0,0,0,0,1,0,0,0,0,1,0,1.0,0
1,0,0,0,1,0,0,0,0,0,0,1,1.0,0
1,0,0,0,1,0,1,0,0,1,1,0,1.0,0
1,0,0,1,0,0,0,0,0,0,1,0,1.0,0
1,1,0,1,0,1,0,0,0,0,1,0,0.666667,0
0,1,0,0,0,1,0,0,0,0,1,0,0.666667,0
1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0
1,0,0,1,0,1,0,0,0,0,0,0,0.666667,0
0,0,0,1,0,1,0,0,0,0,1,0,0.666667,0
1,0,0,1,0,1,0,1,0,0,1,0,0.666667,0
0,0,0,0,0,0,0,1,0,0,0,0,1.925926,1
0,0,0,1,0,0,1,0,0,0,0,0,1.277778,0
0,0,1,0,0,0,0,0,0,1,0,0,1.925926,1
0,0,1,1,0,0,0,1,0,1,0,0,1.277778,0
0,0,0,1,0,0,0,0,0,1,0,0,1.277778,0
0,0,1,0,0,0,0,0,0,0,0,0,1.0,0
0,0,0,1,0,0,0,0,0,0,0,1,1.277778,0
0,0,1,0,1,0,0,0,0,0,0,0,1.0,0
0,0,1,0,0,0,0,1,0,0,0,0,1.925926,1
0,0,1,1,0,0,0,1,0,1,0,1,1.222222,0
1,0,1,1,0,0,0,1,0,1,0,1,1.222222,0
0,0,0,1,0,0,0,0,0,0,0,0,1.222222,0
0,0,0,1,0,0,0,1,0,1,0,0,1.222222,0
1,0,0,1,0,0,0,1,0,1,0,0,1.222222,0
1,0,0,0,0,0,0,0,0,0,0,0,1.555556,1
1,0,0,0,0,0,0,1,0,0,0,0,1.555556,1
1,1,1,1,1,0,0,1,0,1,1,0,2.0,1
1,1,0,0,0,0,0,1,0,1,1,0,2.0,1
1,1,0,0,0,0,0,1,0,0,0,0,2.0,1
1,1,0,0,0,0,0,0,0,0,1,0,2.0,1
1,1,0,1,0,0,0,0,0,1,0,0,2.0,1
1,1,1,0,0,0,0,1,0,1,0,0,2.0,1
1,1,1,1,1,0,0,0,0,0,1,0,2.111111,1
1,1,0,0,0,0,0,1,0,1,0,0,2.0,1
1,0,1,0,0,0,0,0,0,0,0,0,1.888889,1
