encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.511067,1
1,0,0,1,0,0,0,1,0,1,0,2.059267,1
0,0,0,0,0,1,0,0,1,0,0,2.511067,1
0,1,0,0,0,1,0,0,0,0,0,2.511067,1
1,1,0,0,1,0,0,0,1,0,1,2.059267,1
0,0,0,0,0,1,0,1,0,1,0,2.059267,1
1,1,0,0,0,1,0,0,1,0,0,1.511067,1
1,1,0,0,0,0,1,1,0,1,0,1.511067,1
0,1,1,0,0,0,0,1,0,1,0,1.511067,1
0,1,0,0,0,1,0,1,1,1,0,1.511067,1
1,1,0,0,1,0,0,0,0,0,1,2.422217,1
0,0,0,0,0,1,0,0,0,1,0,2.422217,1
0,0,0,0,0,1,0,0,0,0,0,2.422217,1
0,0,0,0,0,1,0,1,1,1,0,1.6667,1
1,1,0,0,0,1,0,0,0,0,0,2.177733,1
