NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,0.72
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,0.57
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,0.78
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,0.83
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,1.0
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,0.86
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,1.14
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,1.17
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,1.17
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,1.39
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,2.49
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,2.4
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,2.51
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,2.44
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.6
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,2.57
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.97
0,0,0,0,0,0,0,0,1,0,0,0,1,8,320,0,1.34
0,1,1,0,1,0,0,0,1,1,1,0,0,48,8,1,4.816072595249918
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,0.57
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,0.78
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,0.72
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.97
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,2.44
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.6
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,2.57
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,2.51
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,2.4
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,2.49
