encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,1,2.636088,1
0,0,0,0,1,0,0,1,0,0,1,2.0,1
0,0,0,0,0,1,0,0,0,1,0,1.6333,1
0,0,0,0,0,1,0,1,1,1,0,1.6333,1
0,1,0,0,1,0,0,1,1,0,1,1.444433,1
0,1,0,0,1,0,0,0,1,0,1,2.037,1
1,1,0,0,1,0,0,0,0,1,0,2.055525,1
0,0,0,0,1,0,0,0,0,1,0,2.22666,1
0,0,0,0,1,0,0,0,0,1,1,1.2889,1
0,1,0,0,1,0,0,0,0,0,1,1.2889,1
0,0,0,0,0,1,0,1,0,0,0,1.2889,1
0,1,0,0,1,0,0,0,0,0,0,2.014833,1
0,0,0,0,1,0,0,1,1,0,1,1.2889,1
0,0,0,0,1,0,0,0,1,0,0,2.237033,1
1,0,0,0,0,0,1,0,1,0,0,1.8444,1
1,0,0,0,1,0,0,0,1,0,0,1.6444,1
1,1,0,0,1,0,0,0,0,0,0,1.6444,1
1,1,0,0,1,0,0,0,0,0,1,1.6444,1
1,0,0,0,0,0,1,1,0,0,0,1.7778,1
