auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,1,0,1,0,0,1,0,0,1.083333,0
1,0,1,1,0,0,0,0,0,1,0,0,1.083333,0
1,0,0,0,0,0,0,0,0,1,1,1,1.083333,1
1,0,0,0,0,0,0,0,0,0,1,0,1.875,1
1,0,0,0,0,0,0,0,0,1,0,0,2.305556,1
1,0,0,0,0,0,1,0,0,1,0,0,1.083333,0
1,0,0,0,0,0,0,0,0,0,1,1,1.083333,0
1,0,1,0,0,0,0,0,0,0,1,1,2.194444,1
1,0,0,0,0,0,0,0,0,0,0,1,2.333333,1
1,1,1,1,0,0,1,1,0,1,0,1,1.875,1
1,1,1,1,1,1,1,0,0,1,0,0,0.833333,0
1,1,1,0,0,1,1,1,1,0,1,0,0.833333,0
1,1,1,1,0,1,1,1,1,1,0,0,0.833333,0
1,1,1,1,1,1,0,1,1,1,0,0,0.833333,0
1,1,1,1,1,1,1,1,1,1,0,0,0.833333,0
1,0,0,0,1,1,1,0,0,1,1,1,0.833333,0
0,0,0,0,0,1,0,0,0,1,1,0,0.833333,0
0,0,0,0,0,1,0,0,0,0,0,0,0.833333,0
1,0,1,0,0,1,1,1,1,1,0,1,0.833333,0
1,1,0,0,0,0,0,0,0,0,0,1,1.833333,1
1,1,0,1,0,0,0,0,0,0,1,1,1.833333,1
1,1,0,0,0,0,0,0,0,0,1,1,2.0,1
1,1,0,1,0,0,0,0,0,0,0,1,1.833333,1
1,1,0,0,0,0,1,0,0,1,0,0,1.833333,1
1,0,0,0,0,0,0,0,0,1,0,1,2.25,1
1,0,1,0,0,1,0,0,0,0,1,0,1.666667,1
1,0,0,1,0,0,0,0,0,0,1,0,1.666667,1
0,0,0,0,0,0,0,0,0,1,0,0,2.0,1
0,0,0,0,0,0,1,0,0,1,0,0,2.0,1
1,0,0,0,0,0,0,1,0,1,0,0,2.0,1
0,0,0,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,0,0,0,0,0,1,0,1,2.0,1
1,0,0,0,0,0,1,0,0,0,0,1,2.0,1
