NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,1,0,0,0,0,0,0,8,320,0,4.36
1,0,1,1,0,1,0,1,0,1,0,1,0,8,160,0,5.27
1,0,1,1,0,1,0,1,0,1,0,1,0,8,160,0,5.27
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,5.28
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,5.3
0,1,0,0,0,0,0,0,0,1,1,0,0,48,8,2,5.3
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,5.3
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,6.26
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,6.26
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,6.56
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,6.56
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,6.85
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,6.85
0,0,1,0,1,0,0,0,0,0,0,0,1,22,8,1,8.07
0,0,1,0,1,0,0,0,0,0,0,0,1,22,8,1,8.07
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,9.21
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,9.21
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,10.06
0,0,0,1,0,0,0,0,1,0,0,0,0,22,160,0,11.73
0,0,0,1,0,0,0,0,1,0,0,0,0,22,160,0,11.73
