OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.1111,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.93778,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.16665,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.570367,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.3911,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.93778,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.955567,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.1111,0
0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1.1111,0
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1.1111,0
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.4,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.93335,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.4889,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.15555,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.4889,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93335,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.93335,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.2,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7778,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.2,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0222,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0222,1
