iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.772727,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,2.2,1
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.181818,0
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,90,1.772727,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,2.045455,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,1.704545,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.651515,0
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,1.181818,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,2.224242,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.25974,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,2.103896,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.454545,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.69697,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,2.012987,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.636364,0
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.763636,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.424242,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,1.484848,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,1.121212,0
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.818182,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,2.0,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,1.636364,0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,1.954545,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,1.954545,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,1.727273,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.727273,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.727273,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.181818,0
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,90,1.454545,0
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,90,1.454545,0
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.454545,0
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.909091,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,1.818182,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,10,1.818182,1
