NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,4.63
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,3.3
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,6.06
1,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,6.12
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,8.56
1,1,0,0,0,0,1,0,0,0,0,1,0,22,160,0,5.84
0,1,1,0,0,0,1,0,0,0,0,1,0,44,160,0,9.83
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,6.27
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,0,3.89
1,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,3.06
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,5.68
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,2,5.47
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,6.28
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.25
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,5.3
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,7.36
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,14.37
0,0,0,0,0,0,0,0,0,0,1,1,1,48,320,0,15.27
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,17.73
0,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,8.72
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,5.68
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,8.56
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,7.94
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,10.84
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,9.22
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,12.81
0,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,8.72
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,17.73
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,14.37
0,0,0,0,0,0,0,0,0,0,1,1,1,48,320,0,15.27
0,1,1,0,0,0,1,0,1,1,0,0,1,8,8,0,27.455462167066653
1,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,27.45693039615642
1,0,1,0,1,0,0,0,1,1,0,1,1,8,160,0,27.454862080961416
1,1,0,0,0,0,1,0,0,0,0,1,1,22,160,0,27.45441738724246
1,0,1,0,0,0,0,0,1,1,1,1,0,22,8,0,27.455637089887347
1,1,0,0,0,0,0,0,1,1,0,1,0,22,160,1,27.452027461251614
0,0,0,0,0,0,1,0,1,0,0,1,0,44,8,0,27.455152518799554
1,1,0,0,0,1,0,0,0,1,0,0,1,8,8,0,27.454670503395167
1,1,0,1,0,1,0,0,1,1,0,0,1,8,8,0,27.453071367004092
0,0,1,0,0,1,1,0,0,0,0,0,0,22,160,0,27.457997843981524
0,1,0,1,1,1,0,0,1,1,0,1,0,22,8,2,27.45666914894347
1,0,1,0,0,1,1,0,0,0,0,1,0,22,160,0,27.458409366696607
0,0,0,0,1,0,0,1,1,1,0,1,0,8,8,0,27.456183805216597
1,1,0,0,0,0,0,0,1,1,1,0,1,8,8,0,27.451358557308495
0,0,0,0,0,0,1,0,1,0,0,0,0,8,8,0,27.45459709968862
1,0,0,1,1,0,0,0,1,1,0,0,1,8,8,0,27.45654141820756
1,1,0,0,0,0,0,0,1,1,0,0,0,8,8,1,27.452233378822953
1,0,0,1,0,0,0,0,1,1,0,1,0,22,8,1,27.454381793619397
0,1,1,0,0,0,0,1,1,0,0,0,0,22,8,0,27.457461392009765
1,1,1,0,0,0,0,0,0,1,0,0,0,22,8,0,27.454880657513854
1,1,0,0,1,0,1,0,0,0,0,0,1,22,160,0,27.453142695637794
1,1,0,0,0,1,1,0,0,1,0,0,0,22,160,0,27.4525848191344
1,0,0,1,0,1,0,1,0,0,0,1,0,22,8,1,27.451942357636216
1,0,1,1,0,0,0,0,1,0,0,0,1,8,8,2,27.457504478681198
1,0,1,1,0,0,0,0,1,1,0,0,0,8,8,0,27.452412331682584
1,0,0,1,0,0,1,0,0,0,1,1,0,22,8,0,27.452641586488078
0,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,27.458992946682415
0,1,0,0,1,1,1,0,0,0,0,0,0,22,160,2,27.45530932899661
1,0,0,0,0,0,0,0,1,1,0,1,0,22,8,1,27.458740976741865
1,1,0,0,0,0,1,0,1,1,0,1,0,8,8,0,27.453802462706786
0,0,1,0,0,1,0,0,1,1,0,0,1,8,8,0,5.72
1,0,1,0,0,0,0,0,0,1,0,0,1,8,8,0,27.458214632239084
1,0,0,0,0,0,0,1,0,1,0,1,0,22,8,0,27.45234655748579
1,1,1,0,1,0,0,0,1,1,1,1,1,8,160,2,27.454221056102256
1,0,0,0,0,0,0,0,1,1,0,1,0,8,8,1,27.45240278943815
0,0,1,0,0,0,0,0,1,1,1,0,1,44,8,0,27.454641254329715
1,0,1,0,1,0,1,1,0,1,1,0,0,22,8,0,27.453582930402863
