NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,2.1022,1
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,2.49332,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,1.2222,0
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,1.2222,0
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,1.2222,0
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,1.2222,0
0,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,1.2222,1
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,1.2222,1
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,1.2222,1
0,0,0,0,0,0,0,0,0,0,1,1,1,48,320,0,1.2222,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,2.70555,1
1,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,2.5185,1
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,2.70555,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.70555,1
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,2.3037,1
0,1,1,0,0,0,1,0,0,0,0,1,0,44,160,0,2.3111,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,2,2.1,1
1,1,0,0,0,0,1,0,0,0,0,1,0,22,160,0,2.3222,1
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,1.7333,1
1,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,2.2889,1
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,0,2.2889,1
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,1.8667,1
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,1.8667,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,1.8667,1
