encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,1,0,0,0,0,1,1,0,0,17.98
1,1,0,0,1,0,0,0,1,1,0,5.65
0,1,0,1,0,0,0,1,1,0,0,21.02
1,1,0,0,1,0,0,1,0,1,1,6.95
0,0,0,0,0,1,0,1,0,0,0,2.16
1,1,0,0,1,0,0,1,0,1,0,5.18
0,1,0,0,1,0,0,0,1,0,0,4.0
0,0,0,0,0,1,0,1,0,1,0,2.42
0,0,0,0,0,1,0,1,1,0,0,5.38
1,1,0,0,0,0,1,0,0,0,0,2.19
0,0,0,1,1,0,1,0,0,0,1,45.8756969360798
1,0,0,1,1,0,1,1,1,1,1,45.87430485263709
1,1,0,1,0,1,1,0,0,0,0,45.87424137624331
0,0,0,1,1,1,0,0,1,0,0,45.87573836276906
1,0,0,1,0,1,1,0,0,0,1,45.8779485007788
0,1,0,0,1,0,1,0,1,1,0,45.874579504533315
1,1,1,0,0,1,1,0,1,1,0,45.871397633874636
1,0,0,0,0,0,0,0,0,0,1,45.872393266805574
0,0,1,0,0,1,0,1,1,1,1,45.87880735357776
1,1,1,0,1,1,0,0,1,0,1,45.877200277109274
1,1,0,1,1,0,0,1,1,0,0,45.87741512858272
1,0,0,1,1,0,0,0,1,0,1,45.87485446125931
0,1,1,0,0,0,0,1,1,1,0,2.87
1,1,1,0,0,1,0,1,1,0,0,45.87413339147613
1,0,1,0,1,1,0,0,1,1,1,45.872567440792636
0,1,1,0,1,0,1,0,1,1,0,45.87405859149872
0,0,1,0,1,1,1,1,0,0,0,45.87621007736367
1,0,0,1,1,0,0,1,1,1,1,45.87329587466834
0,1,0,0,0,1,0,1,1,1,1,45.87872044236598
0,1,1,0,1,0,0,0,0,1,0,45.87612444871709
0,0,0,0,1,0,0,0,1,0,0,2.36
1,0,0,0,1,0,0,0,1,1,1,5.34
1,0,0,0,0,0,0,0,0,0,0,45.875465478618636
1,0,1,0,0,0,0,0,1,0,1,45.873079256619455
1,0,0,0,0,1,0,0,0,0,0,5.36
1,1,0,0,1,0,0,0,1,1,1,5.23
1,0,0,1,1,0,1,1,0,1,0,45.87732819262897
0,1,1,0,0,1,0,1,0,0,0,45.87621985926933
0,0,0,1,0,0,1,0,1,1,0,45.874231284328026
1,1,0,0,1,0,0,1,0,0,0,5.29
1,1,0,0,1,0,0,1,1,0,0,5.17
0,1,0,1,0,1,0,0,1,1,0,45.87701173658951
0,0,0,0,0,0,0,1,0,0,1,45.8723173089849
1,0,0,1,1,0,1,0,1,0,0,45.87798954983546
1,1,1,0,0,1,0,1,0,0,1,45.87842763325195
0,0,0,0,0,0,0,1,1,0,0,45.87707776773545
0,1,0,0,0,0,1,0,0,0,1,45.87387606608902
1,0,0,0,1,0,0,0,1,0,1,2.26
1,1,1,0,0,1,0,1,0,0,0,45.87420669506754
0,0,0,0,0,0,1,0,1,1,0,40.05
0,1,1,0,0,0,0,1,1,0,0,5.82
0,0,0,0,0,1,0,1,1,1,1,45.875810061192986
0,1,0,0,1,0,0,1,1,1,0,2.18
1,1,0,0,1,0,0,0,1,0,0,31.8
1,0,0,0,1,0,0,1,1,0,0,4.07
0,1,0,0,1,0,1,0,1,0,1,45.87503429641882
0,1,0,0,1,0,0,1,0,1,0,5.38
0,1,0,0,1,0,0,1,1,0,0,45.87
1,1,0,0,1,0,1,0,1,0,1,45.871111521202074
1,0,0,0,0,0,1,0,0,0,0,43.96
1,1,0,0,0,0,0,1,0,1,0,45.87590688948691
1,1,0,0,0,0,0,1,1,0,0,45.87325110665817
0,0,0,1,0,1,0,1,0,0,0,45.87793124877523
1,1,0,0,0,1,0,1,1,0,0,21.03
1,1,0,0,0,0,0,0,0,0,0,45.87263319329691
0,0,0,0,0,1,0,1,1,1,0,2.3
1,1,0,0,1,0,0,0,1,0,1,2.3
1,0,0,0,0,0,1,1,0,0,0,2.25
1,1,0,0,0,0,1,0,0,1,1,45.87468269958021
0,0,1,0,0,1,1,1,0,1,0,45.878672329939675
1,1,0,0,1,0,1,0,0,1,0,45.87449253467654
1,0,0,0,0,1,0,0,1,0,1,45.87327868282412
1,0,0,0,1,0,1,1,1,1,0,45.87412400852092
0,0,0,0,1,0,0,1,1,0,0,5.35
0,0,0,0,0,1,1,1,1,1,0,45.87247147298146
0,0,0,0,0,0,1,1,0,1,0,5.37
1,0,1,0,0,1,0,0,0,0,0,45.876218308653215
0,0,0,0,1,0,0,0,1,1,1,2.81
1,1,0,0,0,0,1,1,0,1,0,2.84
1,1,0,0,1,0,1,0,0,0,0,45.87608635933869
1,0,0,0,1,1,0,0,1,1,1,45.87712629295225
1,0,0,0,0,1,0,1,0,0,0,5.21
1,1,0,0,0,1,1,1,0,0,0,45.87125221933641
1,1,0,1,1,0,1,1,0,0,1,45.87505312364079
1,0,0,0,0,1,1,0,1,0,1,45.87291673643284
0,1,0,0,0,0,0,1,0,0,1,45.87867375980705
0,1,0,0,0,0,1,0,1,1,0,5.38
0,1,1,0,0,0,1,1,1,0,1,45.871712640742984
1,0,0,0,0,1,1,1,1,0,1,45.8761902916035
1,0,0,0,1,0,0,0,1,0,0,2.22
