NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.90666,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.90666,1
1,0,1,1,0,1,1,0,0,0,0,1,0,8,8,0,2.251833,1
1,0,1,1,1,1,0,0,0,1,0,0,0,8,8,0,2.90555,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.599967,1
1,0,1,1,0,1,0,0,1,1,0,1,0,22,320,0,1.599967,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,1.599967,1
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,1,1.599967,1
0,1,0,0,0,1,0,1,0,0,0,0,0,22,160,0,1.599967,1
0,0,1,1,1,0,0,0,0,1,0,0,0,44,8,0,1.599967,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.566667,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.566667,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.566667,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.222233,1
