encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.436364,1
0,1,0,0,0,1,0,0,0,0,0,1.558442,1
0,0,0,0,1,0,0,0,1,0,0,1.909091,1
0,1,0,1,0,0,0,1,0,0,0,1.840909,1
1,1,0,0,0,1,0,0,0,0,0,1.942149,1
0,1,0,0,1,0,0,1,1,1,1,1.145455,0
1,1,0,0,0,0,1,0,0,0,0,1.623377,1
0,1,0,0,1,0,0,1,1,0,1,2.132867,1
1,1,0,0,0,1,0,1,0,0,0,1.454545,1
1,0,0,0,0,0,1,0,0,1,0,1.519481,1
0,1,1,0,0,0,0,1,0,0,0,1.636364,1
0,0,0,0,1,0,0,0,0,1,0,1.939394,1
1,1,0,0,1,0,0,0,0,1,0,1.606061,1
0,1,0,0,0,0,1,0,0,1,0,1.795455,1
0,0,0,0,0,1,0,0,0,0,0,1.545455,1
0,0,0,0,0,1,0,1,0,0,0,1.954545,1
0,1,0,0,1,0,0,0,1,0,1,1.772727,1
0,0,0,0,1,0,0,0,1,0,1,1.363636,0
1,0,0,0,0,0,1,1,0,0,0,1.363636,1
0,0,0,0,0,1,0,0,0,1,0,1.590909,1
0,1,0,0,1,0,0,0,0,0,1,1.818182,1
0,0,0,0,0,1,0,0,1,1,0,1.818182,1
