auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,0,0,0,0,1,0,0,0,0,1.75,1
1,0,1,0,1,0,0,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1.25,0
0,0,0,0,1,0,0,0,0,1,0,0,0.5,0
1,0,0,0,1,0,0,0,0,0,0,0,1.5,1
0,0,0,0,1,0,0,1,0,0,0,0,0.5,1
1,0,1,0,1,0,1,0,0,0,0,0,1.5,0
1,0,0,0,0,0,0,0,1,0,0,0,0.5,1
0,1,1,0,1,0,0,0,0,0,0,0,0.5,1
1,0,1,1,0,1,1,1,0,1,0,0,0.5,1
1,1,0,1,0,0,0,0,0,0,0,0,0.75,0
1,1,0,0,0,0,0,0,0,0,1,0,1.5,1
1,1,0,1,1,0,0,0,0,1,0,0,0.75,0
1,1,0,0,0,0,0,0,0,0,0,0,0.75,1
1,1,0,0,0,0,0,0,0,1,0,0,0.75,1
1,0,0,0,0,0,0,1,0,0,0,0,0.75,1
1,0,1,0,1,0,0,0,0,0,1,0,1.5,1
0,0,0,0,1,0,1,0,0,0,0,0,1.0,1
0,0,1,0,0,0,0,0,0,0,0,0,1.0,1
1,0,0,0,1,0,0,1,0,0,1,0,1.5,1
0,0,0,1,0,0,1,0,0,0,0,0,1.0,1
1,0,0,0,0,0,0,1,0,1,0,0,1.5,0
1,0,0,0,1,0,0,0,0,1,0,0,1.5,1
0,0,0,0,0,0,1,1,0,0,0,0,1.0,1
1,0,0,0,0,0,0,0,0,0,0,0,1.25,1
1,0,0,0,1,0,0,1,0,1,0,0,1.25,1
