encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.273333,1
0,0,0,0,1,0,0,0,1,0,0,1.6,1
1,1,0,0,0,0,1,0,0,0,0,2.066667,1
0,0,0,0,1,0,0,0,0,0,0,1.066667,1
1,1,0,0,1,0,0,0,0,0,1,1.916667,1
0,1,0,0,1,0,0,1,1,0,1,2.15,1
0,1,0,0,1,0,0,0,0,0,1,0.3,0
1,1,1,0,0,0,0,0,0,1,0,1.828571,1
1,0,0,0,0,0,1,0,0,1,0,1.616667,1
0,0,0,0,1,0,0,0,0,1,1,1.35,1
1,0,0,0,1,0,0,0,1,0,0,1.566667,1
1,1,0,0,1,0,0,0,0,0,0,1.9,1
1,0,0,0,1,0,0,0,1,0,1,2.075,1
1,1,0,0,1,0,0,0,0,1,0,2.0,1
0,1,0,0,1,0,0,0,1,0,1,2.02,1
0,0,0,0,1,0,0,0,0,0,1,1.2,1
1,0,0,0,0,0,1,0,1,0,0,2.02,1
0,1,0,1,0,0,0,1,1,1,0,1.8,1
0,1,0,0,0,0,1,0,0,1,0,1.666667,1
1,0,1,0,0,0,0,0,0,1,0,1.6,1
0,0,0,0,1,0,0,0,1,0,1,1.4,1
