iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.88666,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,1.47775,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,2.100017,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.7111,0
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,0.7111,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.955567,1
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.070367,0
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,0.7111,0
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,0.7111,0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.7889,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.98668,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.77778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.196843,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.7852,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.5,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.011125,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.02225,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.0778,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.1489,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.811125,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.94445,1
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.1556,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.1556,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.844467,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.050025,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.4444,0
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.4444,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.937067,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.937067,1
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.6889,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.7667,1
