NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,1,2.926986,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,0,2.926986,1
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,2.926986,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,2.926986,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.9222,1
1,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,1.4333,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,2.677775,1
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,1.4333,1
1,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,1.4333,1
1,0,1,0,0,1,0,1,0,0,0,1,1,22,8,0,1.4333,1
1,0,1,1,0,0,0,1,0,0,0,1,0,8,8,1,2.43335,1
