encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,1,0,0,0,1.14,0
0,1,1,0,0,0,0,1,0,0,0,2.309091,1
1,0,0,0,1,0,0,0,1,0,0,2.011111,1
0,0,1,0,0,0,0,1,1,1,0,1.54,1
0,1,0,0,1,0,0,0,0,0,0,1.483333,1
0,0,0,0,1,0,0,0,1,0,0,1.75,1
0,1,0,0,1,0,0,1,1,1,1,2.2,1
0,0,0,0,1,0,0,0,0,0,0,1.65,1
0,0,0,0,1,0,0,0,0,1,0,2.4,1
0,0,0,0,0,1,0,1,0,1,0,1.225,0
1,0,1,0,0,0,0,0,0,1,0,1.88,1
1,1,0,0,1,0,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,0,1,1.55,1
1,0,0,0,1,0,0,0,1,0,1,1.4,0
0,0,0,0,0,1,0,0,0,0,0,1.966667,1
1,1,0,0,1,0,0,0,0,1,0,1.1,0
0,0,0,0,0,1,0,0,0,1,0,1.5,1
0,1,0,0,1,0,0,1,1,0,1,1.6,1
1,0,0,0,0,0,1,0,0,1,0,1.85,1
0,0,0,0,1,0,0,0,0,1,1,0.9,0
0,0,0,0,1,0,0,0,1,0,1,1.5,1
0,0,0,0,1,0,0,1,0,0,1,1.7,1
0,1,0,0,0,1,0,0,0,0,0,2.05,1
0,1,0,0,0,0,1,0,0,1,0,2.1,1
0,0,0,0,0,1,0,0,1,0,0,2.1,1
