encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,1,0,0,0,2.2778,1
1,0,0,0,1,0,0,0,1,0,1,2.27776,1
0,0,0,0,1,0,0,0,0,1,1,1.998133,1
0,0,0,0,1,0,0,0,1,0,1,2.2778,1
0,0,0,0,1,0,0,1,1,0,1,2.288875,1
1,1,0,0,1,0,0,0,1,0,1,1.2778,1
0,0,0,0,1,0,0,0,1,1,1,1.2778,1
1,0,0,0,1,0,0,1,1,0,1,1.2778,1
0,1,1,0,0,0,0,1,1,1,0,1.2778,1
0,0,0,0,1,0,0,1,0,1,0,1.2778,1
0,1,0,0,1,0,0,0,1,0,1,2.3,1
0,0,0,0,1,0,0,0,0,1,0,2.527767,1
0,0,0,0,1,0,0,1,0,0,1,1.5722,1
0,0,0,0,1,0,0,0,0,0,1,1.5722,1
0,0,0,0,0,0,1,0,1,0,0,2.527767,1
0,0,0,0,1,0,0,0,1,0,0,2.527767,1
1,0,0,0,0,0,1,0,1,0,0,2.25555,1
0,1,0,0,1,0,0,1,1,0,1,1.7333,1
0,1,0,0,1,0,0,1,1,1,1,2.0278,1
