auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,0,0,0,0,0,0,1,1.637067,1
1,0,0,0,1,0,0,0,0,0,0,1,1.637067,1
0,0,0,0,1,0,0,0,0,0,0,1,1.2556,0
0,0,0,0,1,0,0,1,0,0,0,1,2.0056,1
1,0,0,0,1,0,0,1,0,0,0,1,1.637067,1
0,0,0,0,1,0,0,1,0,0,0,0,1.2556,0
0,0,0,0,0,0,0,0,1,0,0,0,1.2556,0
1,1,0,1,1,0,0,0,0,0,0,1,1.6667,1
0,1,0,0,0,0,0,0,1,0,0,0,1.2556,0
0,1,0,1,0,0,0,0,1,0,0,0,1.2556,0
1,0,0,0,0,0,1,0,0,0,0,0,1.3278,0
1,1,0,1,1,0,0,1,0,0,1,0,1.3278,0
1,0,0,0,0,0,0,0,0,1,1,0,1.3278,1
0,0,0,0,0,0,1,0,0,0,0,0,2.2556,1
0,0,0,0,0,0,0,0,0,1,0,1,2.2556,1
0,0,1,0,1,0,0,0,0,0,0,1,1.7556,1
0,0,0,0,1,0,1,0,0,0,0,0,1.7556,1
0,0,0,0,0,0,1,1,0,0,0,0,1.7556,1
0,0,0,0,0,0,0,0,0,0,0,1,1.7556,1
0,0,1,0,0,0,0,1,0,0,0,0,2.2556,1
0,0,0,1,0,0,0,0,0,0,0,1,2.2556,1
0,0,0,1,0,0,0,0,0,0,0,0,2.0056,1
0,0,0,1,0,0,0,1,0,0,0,1,2.0056,1
0,0,0,1,0,0,0,1,0,0,0,0,2.0056,1
0,0,0,1,1,0,0,1,0,1,0,0,2.0056,1
0,0,0,0,0,0,0,1,0,0,0,1,2.0056,1
0,0,0,0,0,0,1,0,0,1,0,0,2.0056,1
