NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.930143,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.930143,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.930143,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.929617,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,1.4556,1
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,1,1.4556,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,2,1.4556,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,1.4556,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.4556,1
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,2,1.4556,1
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.4222,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,1.6611,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.4333,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,1.9333,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.1833,1
