NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,1.59
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,1.63
0,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,2.35
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,3.65
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,4.37
0,1,0,0,0,1,0,1,0,0,0,0,0,22,8,0,3.92
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,6.38
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,4.56
0,1,0,0,0,1,0,1,0,0,0,0,0,22,160,0,4.89
1,0,1,1,0,1,0,0,1,0,0,1,0,8,160,0,2.5
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.7
1,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,4.08
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,1.1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,1.24
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,2.31
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,2.8
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,1.62
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,1.45
0,1,1,0,0,1,0,1,0,0,0,1,1,44,320,1,12.556411890126187
1,1,1,0,0,0,0,0,1,1,0,1,0,48,8,0,12.553925412824933
1,1,1,1,1,1,0,0,0,0,0,1,0,22,160,2,12.558658163327316
1,0,0,0,1,1,1,0,0,1,1,0,0,44,320,2,12.55725124936074
0,0,1,0,0,1,0,1,1,1,1,1,1,8,160,1,12.552594572627465
0,0,0,0,1,1,1,1,1,0,0,1,1,22,8,2,12.553555998577192
1,0,0,0,0,1,1,0,1,0,1,0,0,22,320,1,12.556565584161202
1,0,0,0,1,0,0,1,0,1,1,1,1,48,160,0,12.552834432458084
1,1,1,1,0,0,0,0,0,0,0,1,1,22,8,2,12.557421039955672
0,0,1,1,0,0,1,1,1,1,1,0,0,8,160,0,12.55341856228259
1,0,1,0,0,1,1,0,0,1,0,1,0,44,320,1,12.553399436312574
1,0,1,1,0,1,0,0,1,0,0,1,1,8,8,0,12.55890546763385
0,1,0,0,0,0,0,1,0,1,0,1,0,8,160,0,12.55217187247005
0,0,0,1,0,0,0,0,0,0,1,0,1,8,8,0,12.551964256857218
1,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,12.553060831973712
1,0,0,0,0,0,0,0,0,1,0,1,0,8,8,1,12.554113649010846
1,0,1,0,0,1,1,0,0,0,1,0,0,8,160,2,12.557489035265652
1,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,12.551437819783581
0,1,0,0,0,1,0,1,0,1,0,1,0,8,8,1,12.558901768399117
0,0,0,1,0,0,1,1,1,1,0,1,0,8,8,0,12.551456331911629
0,1,1,0,0,0,1,1,0,0,0,0,0,44,8,0,12.551803857107467
0,0,0,0,0,0,0,1,0,1,0,1,0,8,8,0,12.557659335212357
0,0,0,1,0,1,0,0,0,0,1,1,0,8,160,0,12.556080153835818
0,0,1,1,0,0,0,0,0,1,0,0,1,22,8,0,12.551253386792773
1,0,0,0,0,1,0,1,0,0,1,0,0,8,8,0,12.55870501504086
0,0,0,0,0,0,0,0,0,0,1,0,0,48,8,0,12.557995919240676
0,1,0,1,0,1,0,0,1,0,1,0,1,8,8,1,12.552793302290262
0,1,0,0,0,0,1,0,1,0,1,0,0,8,160,0,12.552142645431463
0,0,0,1,0,0,0,0,0,1,0,0,0,44,160,0,12.551380544968737
0,1,0,0,1,0,0,1,0,1,1,0,1,48,8,1,12.556726439841407
0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,12.557732398895059
0,1,0,0,0,0,1,1,0,0,1,0,0,8,8,0,12.552320820645459
1,1,0,0,0,0,1,0,0,1,0,1,0,8,320,1,12.556900427079064
1,0,1,1,0,1,1,0,0,0,0,1,0,8,160,0,2.45
0,0,0,1,0,1,0,0,0,0,1,0,0,8,8,0,12.555653591679365
0,0,0,1,0,1,1,0,0,1,1,0,1,8,160,0,12.555691227850833
1,1,0,0,0,0,0,0,0,1,0,1,0,22,8,0,12.553712583444396
0,1,0,0,1,0,0,0,0,0,1,0,0,8,160,0,12.55191365851649
0,1,1,0,1,1,0,1,0,0,0,0,1,22,8,0,12.55631772232803
1,1,1,0,1,0,1,0,0,1,0,1,0,22,8,0,12.553378052256488
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,0,2.79
1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,12.557458902071255
0,1,0,0,1,0,1,0,0,0,1,0,0,8,8,0,12.556414445779234
1,1,0,1,0,1,1,0,0,0,0,0,0,8,160,0,12.558313545378581
1,0,1,1,0,0,0,0,0,1,0,1,1,8,8,1,12.552727016815153
