encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,0,1,0,0,0,0,2.01587,1
0,1,0,0,0,1,0,0,0,0,0,2.140733,1
1,0,1,0,0,0,0,0,1,0,0,1.722222,1
0,1,0,0,1,0,0,0,0,0,0,1.338864,1
1,1,0,1,0,0,0,0,0,0,0,2.119194,1
0,1,1,0,0,0,0,1,0,0,0,1.941657,1
0,0,0,1,0,0,0,1,1,0,0,1.938869,1
0,1,0,0,0,0,1,0,0,1,0,2.034567,1
1,0,0,0,1,0,0,0,1,0,1,2.124447,1
0,0,0,0,1,0,0,0,0,0,0,0.733322,1
1,1,0,0,1,0,0,0,0,0,0,2.044436,1
1,1,0,0,1,0,0,0,0,0,1,1.677772,1
0,0,0,0,1,0,0,0,0,1,1,0.844444,1
0,1,0,0,1,0,0,0,0,0,1,0.844444,1
0,0,0,0,0,1,0,0,1,0,0,1.744422,1
0,0,0,0,0,1,0,0,0,0,0,1.8296,1
0,0,0,0,1,0,0,0,0,0,1,1.111067,1
0,0,0,0,1,0,0,0,1,0,0,1.111067,1
1,0,0,0,1,0,0,0,1,0,0,1.711122,1
0,1,0,0,1,0,0,0,1,0,1,1.622211,1
