iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,10,1.696333,1
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.6667,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.696333,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.813,1
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,90,1.0778,0
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,10,1.0778,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,2.4778,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,2.240733,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.0778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1.0778,0
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.2889,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,2.461133,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.2889,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.1889,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.5556,1
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,1.5556,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.5556,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,1.5556,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,10,1.5556,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,1.5556,1
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.0722,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,2.0722,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.0722,1
