NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,0,0,0,0,1,0,1,0,0,1,48,160,0,3.18
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,2,1.89
0,1,1,0,0,1,0,1,0,0,0,1,0,22,160,0,1.96
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,0,2.41
0,0,0,1,0,0,0,1,0,0,0,1,0,48,8,0,2.27
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,1.59
1,0,1,1,0,0,0,0,1,1,0,1,0,48,8,2,1.98
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,2,2.17
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,1.65
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,2.57
0,0,0,1,1,0,1,1,0,1,0,1,1,44,8,0,4.815219452059686
1,1,0,0,1,1,1,1,1,0,0,0,1,48,8,1,4.811608007529698
1,1,0,0,0,0,1,1,1,1,0,0,1,48,160,1,4.817482347270016
1,1,1,0,1,0,0,0,1,0,1,0,0,44,320,1,4.816737685730209
1,0,0,1,1,0,1,1,0,1,1,1,1,48,8,1,4.815190706498527
1,0,1,1,0,0,1,1,0,0,0,1,0,22,160,1,4.811817976445523
0,1,1,1,0,1,1,1,1,1,0,0,1,22,320,1,4.813209794066273
1,1,0,0,1,0,1,0,1,1,0,0,0,48,160,1,4.813814571828735
0,0,1,1,0,0,1,0,1,0,0,0,1,8,8,0,4.811649805379568
0,0,1,0,1,0,1,0,1,0,1,0,0,22,320,1,4.815624225219602
0,0,0,0,0,1,0,1,1,1,0,0,0,48,320,2,4.812898166473928
1,1,0,1,0,0,1,0,1,0,0,1,1,8,160,2,4.818218033863208
0,0,0,0,0,1,0,0,1,0,0,0,0,44,320,1,4.817104211948034
0,0,1,1,1,0,0,1,1,1,1,0,1,48,8,0,4.817631167969217
0,1,0,1,0,0,1,1,1,1,0,0,1,48,160,1,4.813173411289468
0,0,1,1,0,1,0,1,1,0,0,1,1,22,320,2,4.812812760654496
1,1,1,1,1,0,1,0,1,0,0,1,1,44,8,2,4.812051371214183
1,1,0,0,0,0,1,0,0,1,0,0,0,44,320,1,4.817495948662929
1,1,1,0,1,0,1,0,1,0,1,1,1,8,8,0,4.811144549377158
1,0,0,0,1,1,1,0,1,0,1,0,0,48,160,0,4.811717366403978
