NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,0.39
1,0,0,0,0,0,0,0,0,1,1,1,1,8,8,0,0.44
0,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,0.45
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,0.49
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,2,0.52
0,0,0,0,0,1,0,0,1,0,0,0,1,22,320,0,0.54
1,1,1,0,0,0,0,1,0,0,0,0,0,44,8,1,0.62
1,0,1,0,1,1,0,0,0,0,0,1,1,44,320,0,0.85
0,1,0,0,0,1,0,0,1,0,0,0,0,48,320,0,0.88
0,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,0.92
1,1,1,1,0,1,1,1,0,0,1,1,0,44,160,1,1.2210753158391323
0,0,1,1,1,1,0,1,1,1,1,0,0,22,160,0,1.2245653180573912
1,0,1,1,1,1,0,0,1,0,0,0,0,48,8,2,1.2247525572804936
1,1,1,1,0,1,1,0,0,1,0,1,0,22,320,1,1.2252789869406815
0,1,1,1,1,0,0,1,0,1,1,1,0,22,8,0,1.225374701242462
1,0,1,1,1,0,1,0,1,1,1,0,0,48,320,0,1.2261433217963613
0,1,1,1,1,1,0,1,0,0,0,0,0,8,8,0,1.2263297887164257
0,1,1,1,1,0,0,1,0,1,0,0,0,8,8,1,1.2264505526476146
0,0,1,1,0,0,1,1,1,1,1,1,1,44,8,1,1.2268039749892743
0,0,0,0,1,0,0,0,1,1,1,1,1,8,320,0,1.2270095070107507
