iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.116662,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.257111,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.76945,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.062933,0
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,90,0.8722,0
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0.8722,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.8722,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,1.062933,0
0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10,0.8722,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,1.5778,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,90,0.9083,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.872233,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.9083,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0.9083,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.90555,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.161125,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,2.013925,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,10,2.0028,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.030575,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.879667,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.739833,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,1.3722,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.019433,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.3722,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.4306,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.85,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.6667,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.90555,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.7694,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.7694,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.7694,1
