iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,90,0.818182,0
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,0.818182,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,90,0.818182,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,90,1.527273,1
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,90,0.818182,0
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,1.30303,0
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,90,1.424242,0
0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,90,0.818182,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,1.212121,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,90,0.818182,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.613636,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,0.636364,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,1.212121,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,2.142857,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.818182,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,1.454545,1
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.606061,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.116883,1
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,10,1.454545,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,1.409091,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.036364,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.454545,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.060606,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,90,1.409091,0
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.409091,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.181818,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.854545,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,2.0,1
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.090909,0
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,90,0.909091,0
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,90,0.909091,0
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,90,0.909091,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,90,0.909091,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.757576,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.590909,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.787879,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.909091,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.909091,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.636364,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.636364,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.636364,1
