encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,0,0,1.8222,1
1,0,0,0,0,0,1,0,1,0,0,2.896267,1
1,1,0,0,0,1,0,0,0,0,0,2.896267,1
0,1,0,0,1,0,0,1,1,1,1,2.896267,1
1,1,0,1,0,0,0,0,0,0,0,2.896267,1
0,1,1,0,0,0,0,1,0,1,0,1.8222,1
1,1,0,0,0,1,0,0,1,0,0,1.8222,1
0,1,0,1,0,0,0,0,1,1,0,1.8222,1
0,1,1,0,0,0,0,0,0,0,0,1.8222,1
1,1,0,0,0,0,1,1,0,0,0,1.8222,1
0,1,0,0,1,0,0,1,1,1,0,2.4333,1
1,1,0,0,1,0,0,0,0,0,0,2.4333,1
