iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,1.482848,0
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1.385053,0
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.301013,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.070718,0
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,10,1.070718,0
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,10,1.070718,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1.070718,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10,1.070718,0
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,10,1.070718,0
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,1.070718,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.477273,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,2.347476,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.416173,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,1.050527,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.386539,0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,1.050527,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.892918,1
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,90,0.985836,0
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.722225,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,0.985836,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.46616,1
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.855885,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.757576,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.205665,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.033827,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,2.158086,1
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.861276,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.227865,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.857559,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,2.119186,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.482873,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.948468,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,1.7333,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.913109,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.913109,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.913109,1
