NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,1.64
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,1.87
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,1,2.33
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.58
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,2.81
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,2.88
0,1,1,0,0,0,0,0,1,0,0,1,0,22,160,0,3.04
0,1,1,0,0,0,0,0,1,0,0,1,0,22,160,0,3.04
1,1,1,0,0,1,0,0,1,0,0,1,0,22,160,0,3.1
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,3.93
0,0,0,0,0,0,1,0,0,0,0,0,1,22,160,0,4.57
1,1,1,0,0,0,0,0,0,1,1,1,0,22,8,2,4.58
0,1,0,0,0,0,0,0,0,0,1,1,0,44,8,0,4.65
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,1,5.55
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,0,6.16
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,1,7.31
1,0,0,1,0,0,0,0,0,0,1,0,0,44,8,2,7.53
1,1,1,1,0,1,1,0,1,0,1,0,0,22,320,2,12.551084185934238
1,0,0,0,0,0,0,1,1,0,0,0,0,48,8,2,12.551436393311961
