encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.503173,1
0,1,0,0,0,1,0,0,1,0,0,0.796814,1
1,1,0,0,1,0,0,0,0,0,1,1.204779,1
0,1,0,0,1,0,0,1,1,1,0,2.802027,1
0,0,0,0,1,0,0,1,1,0,1,0.796814,1
0,0,0,0,0,1,0,0,1,1,0,1.840637,1
0,1,0,0,1,0,0,0,1,0,0,0.796814,1
0,1,0,0,1,0,0,0,0,0,0,2.330186,1
0,1,0,0,1,0,0,1,1,1,1,2.269843,1
0,1,0,0,0,1,0,0,1,1,0,0.796814,1
0,1,0,0,1,0,0,0,1,0,1,2.683076,1
0,0,0,0,1,0,0,0,1,0,1,2.239696,1
1,0,0,0,1,0,0,0,1,0,1,2.107964,1
0,1,0,0,1,0,0,1,1,0,1,1.98729,1
1,0,0,0,1,0,0,0,1,0,0,2.141264,1
0,1,1,0,0,0,0,1,0,0,0,2.404754,1
1,1,0,0,1,0,0,0,0,1,0,1.647586,1
0,0,0,0,1,0,0,0,0,1,0,1.953957,1
1,0,0,0,0,0,1,1,0,0,0,1.920657,1
1,0,1,0,0,0,0,0,0,1,0,1.920657,1
