OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.13108,1
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1.1222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.1222,0
0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,2.655533,1
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1.1222,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.1222,0
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1.1222,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1222,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.1222,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.1222,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.8833,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.3722,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.3722,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.3722,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2.2,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2111,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.6444,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.2111,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2.2111,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1.6444,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.0278,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0278,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0278,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2.0278,1
