iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.265386,1
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,90,0.796814,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,1.69099,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,0.796814,0
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,90,0.796814,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,90,0.796814,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.412697,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.274286,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.42381,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.401593,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,1.280936,1
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.720624,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.171429,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,1.171429,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.138104,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,1.720657,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.269886,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.269886,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.870914,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.742857,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.841264,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.841264,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.6,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,1.6,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.841264,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.653957,1
