encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,2.282514,1
0,0,0,0,0,1,0,1,0,1,0,1.8,1
0,0,0,0,0,1,0,0,0,0,0,2.589286,1
1,0,0,0,1,0,0,0,1,0,1,2.288886,1
0,1,0,0,1,0,0,0,1,0,1,2.734913,1
0,0,0,0,0,1,0,1,0,0,0,1.998407,1
0,0,0,0,1,0,0,0,1,1,1,1.063514,0
0,0,0,1,0,0,0,0,0,0,0,1.063514,1
0,0,0,1,0,0,0,0,1,0,0,1.063514,1
0,1,0,1,0,0,0,0,0,0,0,1.063514,1
1,1,0,0,0,1,0,0,0,0,0,2.438079,1
0,1,0,0,0,1,0,0,0,0,0,1.295271,1
0,0,0,0,0,1,0,0,1,0,0,2.454754,1
0,1,0,0,1,0,0,1,1,1,0,2.476979,1
1,0,0,0,1,0,0,0,1,0,0,1.460329,1
0,0,0,0,0,1,0,0,0,1,0,2.465854,1
0,0,0,0,1,0,0,0,0,1,0,2.443629,1
0,0,0,0,0,0,1,0,1,0,0,2.310038,1
0,0,0,0,1,0,0,0,1,0,1,1.558686,1
0,1,0,0,1,0,0,1,1,0,1,2.152348,1
0,0,0,0,1,0,0,0,1,0,0,2.076157,1
