iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.117471,1
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,90,0.9111,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,0.9111,0
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.69334,1
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.69334,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.97775,1
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,10,0.9111,0
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,0.9111,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10,1.74445,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.9111,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,1.72225,1
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.0667,0
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.0667,1
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1.72225,1
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.97775,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,90,2.177767,1
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.3111,1
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.3111,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,2.0111,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.0111,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.0111,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,1.5778,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.8444,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,1.8444,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,1.8444,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.8444,1
