iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.769839,1
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.288894,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.333344,1
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,10,0.933322,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,10,0.933322,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10,0.933322,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,0.933322,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10,0.933322,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,10,0.933322,0
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,1.311122,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.453336,1
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.322217,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.772225,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.955547,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.311133,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.444433,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.574592,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.329622,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.911111,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.888856,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0.888856,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.970356,1
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,0.888856,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.251833,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.9111,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.088872,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,2.066656,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.2222,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.9111,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,1.9111,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.9111,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.044411,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,2.044411,1
