encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,1.938883,1
0,1,0,0,1,0,0,1,1,0,1,1.769462,1
0,0,0,0,0,1,0,1,0,1,0,1.661117,1
0,1,0,0,1,0,0,1,1,1,0,2.381938,1
1,0,0,0,1,0,0,0,1,0,0,2.292305,1
0,0,0,1,0,0,0,1,1,0,0,1.969756,1
0,0,0,0,0,1,0,1,1,1,0,1.251833,0
1,0,0,1,0,0,0,1,0,1,0,2.027767,1
0,1,1,0,0,0,0,1,0,0,0,2.009258,1
1,1,1,0,0,0,0,0,1,0,0,0.677767,0
1,1,0,0,1,0,0,0,0,0,1,1.261133,1
1,1,0,0,1,0,0,0,0,0,0,2.137033,1
1,0,0,0,0,0,1,0,1,0,0,2.069987,1
0,1,0,0,1,0,0,0,0,0,0,1.751867,1
1,0,0,0,1,0,0,0,1,0,1,1.722233,1
0,1,0,0,1,0,0,0,1,0,1,1.924067,1
1,1,0,0,0,1,0,0,0,0,0,1.675933,1
0,1,0,0,0,1,0,0,0,0,0,1.944458,1
0,0,0,0,1,0,0,1,0,0,1,1.751833,1
0,0,0,0,0,1,0,0,1,1,0,1.638883,1
1,1,0,0,0,1,0,1,0,0,0,1.311067,1
0,0,0,0,1,0,0,0,0,1,0,1.777767,1
