OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.952414,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.753708,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.480986,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.464576,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.425408,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.312195,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.514319,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.952414,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1.464576,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.952414,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.206371,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.206371,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.942857,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.206371,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.97249,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.474286,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.987307,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2.376979,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.438129,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.132271,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.213738,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.213738,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.052364,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.701543,1
