NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,2.87558,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.87558,1
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,2.222233,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.577767,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,2,1.577767,1
0,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,1.577767,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.577767,1
1,0,0,0,0,1,0,0,0,0,1,0,1,8,320,0,1.577767,1
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,1.577767,1
0,0,0,1,0,0,0,1,0,1,0,1,0,48,8,0,1.577767,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.533367,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,2.533367,1
1,0,0,1,0,1,1,0,0,1,0,1,0,8,160,0,1.8667,1
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,2.533367,1
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,1.8667,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.200033,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,2.200033,1
0,0,0,0,0,1,0,0,1,0,0,0,1,8,8,0,2.200033,1
