NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.898386,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,2.898386,1
1,1,0,0,0,1,0,0,0,1,1,1,0,8,160,0,2.66998,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,2.66998,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.12775,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,1,1.4111,1
1,1,0,0,0,0,1,0,0,1,0,0,0,48,8,0,1.4111,1
0,0,1,1,0,0,1,0,0,1,0,0,0,22,160,0,1.4111,1
0,0,0,0,1,1,0,0,0,0,0,0,1,22,320,0,1.4111,1
0,0,0,1,0,0,1,0,0,0,0,0,0,44,320,0,1.4111,1
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,2.12775,1
0,0,0,1,0,0,1,0,0,1,0,0,0,8,160,0,2.12775,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.8444,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.38885,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.38885,1
