OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.148167,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.311125,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1778,0
1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1.1778,0
0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1.8963,1
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2.148167,1
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1.54445,1
0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1.3111,0
0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1.65555,1
0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2.303733,1
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1.8778,1
0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1.4,1
0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1.4,1
0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1.4,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.1556,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2.1556,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.1556,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.9556,1
0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1.9556,1
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1.9556,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1.9556,1
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1.9556,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.9556,1
