iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.466667,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,90,1.1556,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,2.24444,1
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,90,1.1556,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,1.82224,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1.1556,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,90,1.1556,0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,1.1556,0
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,10,1.881467,1
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,90,1.1556,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.2148,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,2.1852,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.0074,1
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,90,1.3556,0
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1.8,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.3556,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,1.3556,1
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.9667,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,90,1.6444,1
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,1.6444,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,1.6444,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.7778,1
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.7778,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.7778,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.7778,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.7778,1
