OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1.9852,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.94445,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.8,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.8,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.59445,1
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1.1778,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1.1778,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.1778,0
0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1.1778,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.3556,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.3556,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.3556,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.3556,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.3556,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.27775,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.6222,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.6222,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6222,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.96665,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.2222,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7111,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.2222,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.2222,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.1333,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.1333,1
