encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.709091,1
0,1,1,0,0,0,0,1,0,0,0,2.136283,1
1,0,0,0,0,0,1,1,0,0,0,2.369682,1
0,1,0,0,1,0,0,1,1,1,1,2.026263,1
0,0,0,0,1,0,0,0,0,0,0,1.438339,1
0,0,0,1,0,0,0,1,1,1,0,1.635942,1
0,0,0,0,1,0,0,1,1,0,1,1.972711,1
0,0,0,1,0,0,0,0,0,1,0,1.026218,0
0,0,0,0,1,0,0,1,0,0,0,1.026218,0
1,0,0,0,1,0,0,1,1,0,0,1.026218,1
1,0,0,0,1,0,0,0,1,0,0,2.258262,1
0,1,0,0,1,0,0,1,1,0,1,2.054947,1
0,1,0,1,0,0,0,1,1,1,0,2.158061,1
0,0,0,0,0,1,0,0,1,0,0,2.250845,1
0,1,0,0,1,0,0,0,1,0,1,2.492706,1
0,0,0,1,0,0,0,1,1,0,0,2.037368,1
0,1,0,0,1,0,0,0,0,0,0,2.043094,1
1,0,0,0,1,0,0,0,1,0,1,2.013461,1
1,1,0,0,0,1,0,0,0,0,0,1.597991,1
0,0,0,0,1,0,0,0,1,0,0,1.948468,1
0,1,0,0,0,1,0,0,0,0,0,1.948468,1
0,0,0,0,0,1,0,0,0,0,0,1.948468,1
