encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,0,0.6,1
0,1,0,0,1,0,0,1,1,1,0,2.4,1
1,1,0,0,0,1,0,0,0,0,0,2.342857,1
0,1,0,0,0,1,0,0,0,0,0,2.685714,1
1,1,0,0,1,0,0,0,0,1,0,1.733333,1
0,1,1,0,0,0,0,1,0,1,0,0.6,1
0,1,0,0,0,1,0,0,1,0,0,0.6,1
0,1,1,0,0,0,0,1,1,1,0,0.6,1
1,0,0,0,1,0,0,1,0,0,1,0.6,1
1,0,0,0,1,0,0,1,0,0,0,0.6,1
0,0,0,0,0,1,0,0,0,0,0,2.5,1
0,0,0,0,1,0,0,0,0,1,0,2.4,1
0,0,0,0,1,0,0,0,0,0,0,1.4,1
1,1,0,0,1,0,0,0,0,0,0,2.5,1
0,0,0,0,0,1,0,0,1,0,0,2.5,1
0,0,0,0,0,0,1,0,1,0,0,2.1,1
1,1,0,0,0,1,0,1,0,0,0,1.4,1
1,0,0,0,0,0,1,0,1,0,0,1.9,1
