NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.90226,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,1.533367,0
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,2.2593,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,1.533367,1
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,2.244483,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,1.533367,1
0,0,1,1,1,0,0,0,0,0,0,0,0,22,320,0,1.533367,1
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,0,1.533367,1
0,0,0,0,0,0,0,1,0,1,0,0,1,48,160,0,1.533367,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,1.533367,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.577817,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,2.577817,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,320,0,1.9556,1
0,0,0,1,0,0,1,0,0,0,0,0,0,22,320,0,1.9556,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,160,0,1.9556,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.200033,1
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,2.200033,1
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,2.200033,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.200033,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,2.200033,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,1,2.200033,1
