encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,2.33558,1
0,0,0,0,0,1,0,1,0,0,0,2.255567,1
1,1,0,0,0,1,0,1,0,0,0,1.1667,1
0,1,0,0,1,0,0,1,1,0,1,2.55002,1
0,0,0,0,0,1,0,1,0,1,0,1.1667,1
1,1,0,0,0,1,0,0,0,0,0,2.064833,1
1,1,0,1,0,0,0,0,0,0,0,2.55002,1
0,1,1,0,0,0,0,1,0,1,0,1.1667,1
0,1,0,0,1,0,0,0,1,1,1,1.1667,1
1,1,0,0,0,1,0,0,1,0,0,1.1667,1
0,1,1,0,0,0,0,1,0,0,0,2.1278,1
0,0,0,0,0,1,0,0,1,0,0,2.1278,1
0,1,0,1,0,0,0,1,0,0,0,2.1278,1
0,1,0,0,0,1,0,0,0,0,0,2.1278,1
0,0,0,0,0,1,0,0,0,1,0,2.34445,1
1,1,0,0,1,0,0,0,0,1,0,1.8889,1
0,0,0,0,0,1,0,0,1,1,0,2.05,1
0,1,0,0,1,0,0,1,1,1,0,2.05,1
0,1,0,0,1,0,0,0,1,0,1,2.05,1
