encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.486673,1
0,0,0,0,1,0,0,1,0,0,1,1.614833,1
1,1,0,0,1,0,0,0,0,0,1,1.955583,1
1,1,0,0,1,0,0,0,0,0,0,2.129633,1
0,1,0,0,1,0,0,1,1,1,0,2.629633,1
1,0,0,0,1,0,0,0,1,0,1,2.453089,1
0,0,0,0,1,0,0,0,1,0,0,2.0074,1
0,0,0,0,1,0,0,0,0,1,0,2.129633,1
0,1,0,0,1,0,0,1,1,1,1,1.65555,1
0,1,0,0,1,0,0,1,1,0,1,1.448167,1
1,1,0,0,1,0,0,0,0,1,0,1.862967,1
0,1,0,0,1,0,0,0,0,0,1,1.177767,1
0,0,0,0,0,1,0,0,1,1,0,1.177767,1
0,0,0,0,1,0,0,0,1,0,1,1.477733,1
1,0,0,0,1,0,0,0,1,0,0,1.977783,1
