encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.333333,1
1,0,1,0,0,0,0,0,1,0,0,1.375,0
0,0,0,0,0,1,0,0,1,0,0,1.84375,1
0,0,0,0,0,0,1,0,1,0,0,1.6,1
0,1,0,0,1,0,0,1,1,1,0,2.340909,1
1,1,0,0,1,0,0,0,0,0,0,1.964286,1
1,0,0,0,0,0,1,1,0,0,0,1.875,1
1,0,0,0,0,0,1,0,0,1,0,1.75,1
0,0,0,0,1,0,0,0,0,1,1,1.041667,0
0,0,0,0,0,1,0,1,1,1,0,1.75,1
0,0,0,0,1,0,0,0,0,0,1,1.6875,1
0,0,0,0,1,0,0,0,1,0,0,1.708333,1
1,0,1,0,0,0,0,0,0,1,0,1.583333,1
1,1,0,0,1,0,0,0,0,1,0,1.458333,1
0,0,0,0,0,1,0,0,0,1,0,1.4375,1
0,1,0,0,0,1,0,0,0,0,0,1.75,1
1,0,0,0,1,0,0,0,1,0,1,1.5625,1
1,0,0,0,0,0,1,0,1,0,0,1.8125,1
0,0,0,0,0,1,0,0,0,0,0,1.6875,1
0,0,0,0,1,0,0,0,0,0,0,1.5,1
0,1,0,0,1,0,0,0,1,0,1,1.375,1
1,1,1,0,0,0,0,0,0,1,0,1.375,1
