NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.903733,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,2.903733,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.903733,1
0,0,0,1,1,1,0,0,0,1,0,0,0,22,8,0,1.9778,1
1,1,0,0,1,0,0,0,0,1,0,0,0,44,160,0,2.92225,1
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,1.9778,1
0,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,1.9778,1
1,1,1,0,1,0,0,0,0,1,0,1,0,48,8,1,1.9778,1
0,0,0,1,0,0,0,1,0,1,0,0,0,48,8,1,1.9778,1
0,0,0,1,0,1,0,0,0,0,1,0,0,44,320,0,1.9778,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.3667,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.3667,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.3667,1
