OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2.34445,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.822214,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.337033,1
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,2.08335,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1.3667,1
1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1.3667,1
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1.3667,0
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1.3667,0
1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1.3667,1
0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1.3667,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.5648,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1.5722,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0611,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.3222,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0611,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2.3222,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3222,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2.0611,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1.8,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.8,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0722,1
