encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,1,0,3.68
0,0,0,0,1,0,0,1,0,0,1,3.82
0,1,0,0,1,0,0,0,0,0,0,3.46
0,0,0,0,1,0,0,0,0,1,0,3.82
0,0,0,0,1,0,0,1,1,0,1,3.89
0,0,0,0,1,0,0,0,0,0,1,3.93
1,0,0,0,1,0,0,0,1,0,0,3.74
1,1,0,0,0,1,0,0,0,0,0,3.71
0,1,0,0,1,0,0,1,1,1,1,3.87
1,1,0,0,1,0,0,0,0,1,0,3.82
0,1,0,0,1,0,0,0,1,0,1,3.78
0,1,0,0,0,1,0,1,1,1,0,5.05
1,1,0,0,1,0,0,0,0,0,1,3.95
1,0,0,0,1,0,0,0,1,0,1,3.76
1,1,0,0,1,0,0,1,1,1,1,7.09
0,0,0,0,1,0,0,1,1,1,0,7.15
0,0,0,0,1,0,0,0,1,1,0,7.03
1,1,0,0,1,0,0,1,0,0,0,7.11
0,1,0,0,1,0,0,0,0,0,1,3.94
0,1,0,0,0,1,0,0,0,0,0,3.78
