NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,1,0,0,0,0,8,320,0,2.3711,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,1.4333,0
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,1.4333,0
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,2.377775,1
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,1.4333,0
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,2,1.4333,0
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,0,1.4333,0
1,1,0,0,0,0,0,1,0,1,0,1,0,48,8,1,1.4333,0
0,0,1,0,0,0,0,1,0,1,0,0,1,44,8,1,1.4333,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,320,0,1.4333,0
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.601833,1
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,0,1.6167,1
0,0,1,0,1,0,0,0,0,0,0,0,1,8,8,0,1.6167,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,0,2.10555,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,1.6167,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,1.6167,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.3444,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.3444,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.3444,1
0,1,1,0,0,1,0,1,0,0,0,1,0,8,160,0,1.8444,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.8444,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.0944,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.0944,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.0944,1
1,0,0,1,0,0,0,1,0,1,0,0,0,8,8,0,2.0944,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.0944,1
0,1,0,0,1,0,0,0,0,0,0,1,0,8,8,0,2.0944,1
